id,text_chunk,embedding
3de57c30-f41e-11ee-9ae3-01bf1558124b,"¿Cuáles son las formalidades requeridas para ejercer el derecho de desistimiento en un contrato de intermediación inmobiliaria?
",
3de7ceb0-f435-11ee-9ae3-01bf1558124b,¿Y si el demandado por desahucio pide Abogado de Oficio?,
3ded3d00-f421-11ee-9ae3-01bf1558124b,¿Cuál es la duración mínima o máxima del alquiler con opción a compra?,
3df08bc0-47fc-11ef-9e0f-41303b613912,que es una hipoteca puente?,
3df8fcd0-f421-11ee-9ae3-01bf1558124b,¿El plazo obligatorio del alquiler para el propietario cambia si el arrendador es una empresa?,
3df9da90-47fc-11ef-9e0f-41303b613912,"¿Cómo funciona el crédito puente?
",
3e024470-f449-11ee-9ae3-01bf1558124b,¿Cómo se clasifican los daños causados por deterioro intencionado de la pintura?,
3e063c10-f449-11ee-9ae3-01bf1558124b,¿Qué ejemplos de daños pueden incluir la perforación de carpintería metálica?,
3e12fd60-f435-11ee-9ae3-01bf1558124b,¿La designación de profesionales de oficio puede variar según la provincia donde se tramite el proceso de desahucio?,
3e147b70-f41e-11ee-9ae3-01bf1558124b,"¿Cuál es el plazo ampliado para ejercer el derecho de desistimiento si el empresario no cumple con el deber de información?
",
3e15ee10-47fc-11ef-9e0f-41303b613912,¿Cuántas escrituras existen en la compraventa de un inmueble donde el banco te financia el 20% de la entrada?,
3e176a30-f435-11ee-9ae3-01bf1558124b,¿Qué sucede con el proceso de desahucio una vez que el demandado solicita un Abogado de Oficio dentro del plazo establecido?,
3e195610-f421-11ee-9ae3-01bf1558124b,¿Qué sucede una vez finalizado el plazo obligatorio del alquiler con opción a compra?,
3e1ba760-f41e-11ee-9ae3-01bf1558124b,"¿Qué sucede si un empresario no informa adecuadamente al cliente sobre su derecho de desistimiento en un contrato de intermediación inmobiliaria?
",
3e1c94f0-f422-11ee-9ae3-01bf1558124b,¿Puede resumir los requisitos necesarios para que el arrendamiento de bienes inmuebles sea considerado actividad económica?,
3e1e5290-f436-11ee-9ae3-01bf1558124b,¿Qué tipo de primas de seguro pueden deducirse en la casilla 100?,
3e1f2d00-f422-11ee-9ae3-01bf1558124b,¿Qué condiciones se deben cumplir para obtener beneficios fiscales en el arrendamiento de inmuebles según la LIRPF?,
3e21be80-50bb-11ef-9ecd-b58673573d95,"¿Puede la inmobiliaria exigir al vendedor la comisión por haberle presentado un comprador, aunque finalmente decidiera no vender la casa?",
3e2641c0-47fc-11ef-9e0f-41303b613912,¿Qué es un prestamo puente y para qué sirve?,
3e272c30-f436-11ee-9ae3-01bf1558124b,¿Qué se puede incluir en gastos fiscalmente deducibles en la casilla 100 de la renta?,
3e284ef0-fbdc-11ee-ab53-f770327e695f,"tengo que recoger en el contrato de intermediación algun consentimiento para realizar imagenes al inmueble, realizar videos o para subirlo a las redes sociales?",
3e3143b0-f449-11ee-9ae3-01bf1558124b,¿Qué tipo de daños se incluyen en la jurisprudencia Rec 354/2014 y Rec 1116/2012?,
3e32a1d0-3448-11ef-ac10-735b2122cefb,¿Cómo se aplica la exención por reinversión en vivienda habitual en la declaración de la renta?,
3e3d3920-f41e-11ee-9ae3-01bf1558124b,"¿Cuál es la forma correcta de notificar el ejercicio del derecho de desistimiento en un contrato de intermediación inmobiliaria?
",
3e3db6e0-f435-11ee-9ae3-01bf1558124b,¿Es común que la designación de un Abogado de Oficio cause retrasos en el juicio y lanzamiento del proceso de desahucio?,
3e3fa5b0-fc17-11ee-9157-055e76215bdc,DAME LA CLAUSUALA conforme al articulo 13 del rgpd a incorporar en el contrato de intermediacion,
3e43a4f0-f422-11ee-9ae3-01bf1558124b,¿Cuáles son las circunstancias que deben concurrir para que el arrendamiento de inmuebles sea considerado actividad económica a efectos fiscales?,
3e4484c0-f421-11ee-9ae3-01bf1558124b,cual es la duración máxima del alquiler con opción a compra en Cataluña?,
3e44b660-f422-11ee-9ae3-01bf1558124b,¿Qué tipo de contrato laboral debe tener la persona empleada para que el arrendamiento de bienes inmuebles sea considerado actividad económica?,
3e480e90-f41e-11ee-9ae3-01bf1558124b,"¿Qué elementos debe contener un documento de desistimiento en un contrato de intermediación inmobiliaria?
",
3e48e500-f436-11ee-9ae3-01bf1558124b,¿Bajo qué condición los gastos por suministros y servicios son deducibles para el contribuyente?,
3e4cec90-f44a-11ee-9ae3-01bf1558124b,¿Cómo se adquiere la propiedad de un bien?,
3e4fd2c0-f44a-11ee-9ae3-01bf1558124b,¿Qué dice el artículo 609 del Código Civil?,
3e59d4f0-f436-11ee-9ae3-01bf1558124b,¿Los gastos de defensa jurídica son deducibles en la casilla 100?,
3e5ec380-f421-11ee-9ae3-01bf1558124b,¿Es necesario modificar el contrato para reflejar nuevas condiciones tras la prórroga del alquiler con opción a compra?,
3e6456e0-f423-11ee-9ae3-01bf1558124b,¿Qué bienes inmuebles hay?,
3e65cfc0-f41e-11ee-9ae3-01bf1558124b,"¿Qué sucede si un consumidor ejerce su derecho de desistimiento después de un plazo incorrectamente informado?
",
3e68c3b0-f423-11ee-9ae3-01bf1558124b,¿Cómo se clasifican los bienes inmuebles?,
3e6a8de0-f422-11ee-9ae3-01bf1558124b,¿Qué organismos han establecido la necesidad de justificar la contratación de un empleado para la actividad de arrendamiento?,
3e710670-f436-11ee-9ae3-01bf1558124b,¿Es necesario que el arrendador abone y soporte los gastos para que sean deducibles?,
3e7423a0-f44a-11ee-9ae3-01bf1558124b,¿Qué métodos de adquisición de derechos sobre los bienes?,
3e7694a0-f44a-11ee-9ae3-01bf1558124b,¿Es posible adquirir bienes a través de la prescripción según el texto?,
3e7909a0-f41e-11ee-9ae3-01bf1558124b,"¿Cuándo se considera que el cliente ha ejercido correctamente su derecho de desistimiento en un contrato de intermediación inmobiliaria?
",
3e79c590-f421-11ee-9ae3-01bf1558124b,cuánto puede durar un alquiler con opción a compra en Barcelona?,
3e7d0140-f41e-11ee-9ae3-01bf1558124b,"¿Qué obligaciones tiene el agente inmobiliario en relación con el derecho de desistimiento en un contrato de intermediación?
",
3e7d2ee0-f44b-11ee-9ae3-01bf1558124b,¿Qué es una declaración de obra nueva?,
3e801510-f44b-11ee-9ae3-01bf1558124b,¿Quién puede realizar la manifestación en escritura pública para una declaración de obra nueva?,
3e89e040-f423-11ee-9ae3-01bf1558124b,¿Qué tipos de bienes inmuebles hay?,
3e8fd3b0-f423-11ee-9ae3-01bf1558124b,¿Qué categoría catastral tienen los bienes inmuebles que no son ni urbanos ni rústicos?,
3ea0c6e0-21c6-11ef-8122-7be37c204bdf,¿Desde qué momento se inicia el plazo mínimo en un contrato de alquiler para una vivienda habitual?,
3ea5c580-f44b-11ee-9ae3-01bf1558124b,¿Qué se hace constar en la escritura pública de una declaración de obra nueva?,
3ea6afe0-f44b-11ee-9ae3-01bf1558124b,¿Dónde se puede inscribir la escritura de declaración de obra nueva?,
3ea98620-f437-11ee-9ae3-01bf1558124b,¿Qué pasa si el edificio no tiene edificabilidad?,
3eaea650-f423-11ee-9ae3-01bf1558124b,¿Bajo qué criterio se clasifican los bienes inmuebles según el texto?,
3eb9bd50-f438-11ee-9ae3-01bf1558124b,¿Cuándo no se exige el seguro decenal?,
3ebbfcb0-f437-11ee-9ae3-01bf1558124b,¿Se puede construir si se ha agotado la edificabilidad del edificio?,
3ec0d220-f44c-11ee-9ae3-01bf1558124b,¿Cuándo debe reflejarse la ganancia patrimonial en la declaración de la Renta?,
3ec11050-f438-11ee-9ae3-01bf1558124b,¿Qué sucede si un autopromotor individual transmite la vivienda unifamiliar 'inter vivos' antes de los diez años?,
3ec69e80-f44c-11ee-9ae3-01bf1558124b,¿Hay que pagar IRPF por la venta de una vivienda heredada?,
3ec91c10-f437-11ee-9ae3-01bf1558124b,¿Qué circunstancia permitiría construir más en un edificio cuya edificabilidad está agotada?,
3ed86e40-f44b-11ee-9ae3-01bf1558124b,¿Qué detalles específicos se deben incluir en la escritura si la declaración de obra nueva se refiere a edificios?,
3ee58840-f438-11ee-9ae3-01bf1558124b,¿Qué condición se debe cumplir para inscribir en el Registro de la Propiedad una transmisión 'inter vivos' de una vivienda unifamiliar?,
3ee72b60-f437-11ee-9ae3-01bf1558124b,¿Qué aspectos se deben revisar en el derecho de vuelo antes de construir?,
3eeb92d0-f424-11ee-9ae3-01bf1558124b,¿Qué derecho tiene el arrendatario si el local arrendado se vuelve inhabitable debido a obras en elementos comunes?,
3eed2960-f438-11ee-9ae3-01bf1558124b,¿Qué debe acreditar el autopromotor para ser exonerado de la constitución de la garantía por el adquirente?,
3eed3950-f44c-11ee-9ae3-01bf1558124b,¿Cómo se calcula la ganancia patrimonial para el IRPF en la venta de una vivienda heredada?,
3ef01f80-f44c-11ee-9ae3-01bf1558124b,¿Qué sucede si un piso heredado es vendido por varios hermanos?,
3ef41e50-f424-11ee-9ae3-01bf1558124b,"¿Cómo puedo evitar que cierren mi establecimiento si he arrendado un local para una academia de conducción y la administración del edificio planea cerrarlo temporalmente por la temporada, sintiéndome perjudicado?",
3ef44ac0-f437-11ee-9ae3-01bf1558124b,¿Qué dos factores se supone que establece el derecho de vuelo respecto a la construcción?,
3f060330-f425-11ee-9ae3-01bf1558124b,¿Cómo se cancela una nota marginal de afección fiscal?,
3f0714a0-f425-11ee-9ae3-01bf1558124b,¿Quién extiende las notas marginales de oficio?,
3f08c680-2281-11ef-8122-7be37c204bdf,Cuando prescribe la reclamación de los recibos de alquiler impagados en Cataluña?,
3f0c0690-f439-11ee-9ae3-01bf1558124b,¿Es necesario obtener el certificado de eficiencia energética al cambiar el uso de un local?,
3f0cc9e0-f439-11ee-9ae3-01bf1558124b,"Cuando se produzca el cambio de uso de un local, ¿debe obtenerse el certificado de eficiencia energética?",
3f101ab0-f438-11ee-9ae3-01bf1558124b,¿Qué se requiere para que se autorice la inscripción de escrituras públicas de transmisión 'inter vivos' en el Registro de la Propiedad?,
3f11bbd0-f44d-11ee-9ae3-01bf1558124b,¿Cómo se declara el usufructo en la renta? ,
3f13aa90-fa82-11ee-ab53-f770327e695f,¿En qué casos te podrá reclamar sus honorarios la agencia si firmas?,
3f13b440-f424-11ee-9ae3-01bf1558124b,¿Puede el arrendatario solicitar la resolución del contrato si el local se vuelve inhabitable por obras?,
3f156550-f44d-11ee-9ae3-01bf1558124b,¿Cómo hacer declaración de la renta siendo usufructuario? ,
3f2603c0-f424-11ee-9ae3-01bf1558124b,¿Qué puede reclamar el arrendatario a la Comunidad de Propietarios si las obras impiden el desarrollo de su actividad comercial?,
3f2d3a40-f425-11ee-9ae3-01bf1558124b,¿Cuál es el plazo de caducidad para las notas marginales de afección fiscal?,
3f2e72c0-f425-11ee-9ae3-01bf1558124b,¿Qué especialidades tienen las notas marginales caucionales en cuanto a su cancelación?,
3f37fdf0-f44c-11ee-9ae3-01bf1558124b,¿Se debe declarar la ganancia patrimonial de la venta de una vivienda heredada en el mismo año de la compraventa?,
3f39cd50-f439-11ee-9ae3-01bf1558124b,"Si cambio el uso de mi local, ¿tengo que obtener el certificado de eficiencia energética?",
3f3bfcc0-f424-11ee-9ae3-01bf1558124b,¿Quién debe reclamar a la comunidad el pago de las rentas dejadas de percibir durante la suspensión del contrato de arrendamiento?,
3f3c4e40-f44d-11ee-9ae3-01bf1558124b,¿Qué tengo que hacer en la declaración de la renta si tengo un usufructo? ,
3f3cda90-f439-11ee-9ae3-01bf1558124b,¿Qué dice el Real Decreto 390/2021 sobre el cambio de uso de un local y la obligación de obtener el certificado de eficiencia energética?,
3f3dfbf0-f44d-11ee-9ae3-01bf1558124b,¿Qué impuestos debo pagar si soy usufructuario? ,
3f466d40-1292-11ef-9dd0-2f00890c214c,¿Debo dejar a los vendedores un plazo después de la escritura para que terminen la mudanza?,
3f490a30-f426-11ee-9ae3-01bf1558124b,¿La caducidad implica el fin de la infracción urbanística?,
3f4a90d0-f426-11ee-9ae3-01bf1558124b,¿Puede iniciarse un nuevo procedimiento tras la declaración de caducidad?,
3f57ccb0-f425-11ee-9ae3-01bf1558124b,¿En qué momentos se puede cancelar una nota marginal por caducidad?,
3f5a5830-f43a-11ee-9ae3-01bf1558124b,¿Para qué se usa la georreferenciación?,
3f5c5400-f43a-11ee-9ae3-01bf1558124b,¿Qué es la georreferenciación de fincas?,
3f62c200-f44d-11ee-9ae3-01bf1558124b,¿Cómo declaro los impuestos si soy usufructuario de una propiedad? ,
3f6707c0-f44d-11ee-9ae3-01bf1558124b,¿Tengo que pagar impuestos si solo tengo el usufructo de una vivienda y no obtengo ingresos de ella? ,
3f6c00e0-f439-11ee-9ae3-01bf1558124b,¿Implica el cambio de uso de un local la obligación de obtener el certificado de eficiencia energética según el RD 390/2021?,
3f799010-f426-11ee-9ae3-01bf1558124b,¿Qué condición debe cumplirse para iniciar un nuevo procedimiento después de la caducidad?,
3f8315e0-f43a-11ee-9ae3-01bf1558124b,¿Por qué ahora es necesaria la georreferenciación de fincas?,
3f875ba0-f43a-11ee-9ae3-01bf1558124b,¿Qué técnicas se mencionan que son necesarias para la identificación de fincas registrales?,
3f8e17c0-f44d-11ee-9ae3-01bf1558124b,¿Cómo hacer la declaración de la renta si eres usufructuario?,
3f98e270-f427-11ee-9ae3-01bf1558124b,¿La exención de la plusvalía es automática?,
3f9ba190-f427-11ee-9ae3-01bf1558124b,¿Tengo que pedir la exención de la plusvalía?,
3fa99430-f43b-11ee-9ae3-01bf1558124b,¿Qué pasa con los contratos de alquiler de vivienda hechos antes de 1985 después de que la ley cambió?,
3facef90-f43b-11ee-9ae3-01bf1558124b,¿Cuáles son las reglas para los contratos de alquiler que existían antes de 1985 bajo la nueva ley?,
3faf5600-f43a-11ee-9ae3-01bf1558124b,¿Qué beneficios aporta la georreferenciación para la seguridad jurídica?,
3fbfcb60-f427-11ee-9ae3-01bf1558124b,¿Cómo se pide la exención de plusvalía por venta y compra de vivienda habitual?,
3fc808c0-f427-11ee-9ae3-01bf1558124b,¿Quién debe manifestar la voluntad de acogerse a la exención de la plusvalía?,
3fd92fb0-f43b-11ee-9ae3-01bf1558124b,¿Qué disposiciones se aplican a los contratos de alquiler vigentes a la entrada en vigor de la Ley 29/1994?,
3fd9cbf0-f43b-11ee-9ae3-01bf1558124b,¿Qué ley regula los contratos de alquiler celebrados a partir del 9 de mayo de 1985?,
3fe99a80-f427-11ee-9ae3-01bf1558124b,¿La exención de la plusvalía se aplica por defecto o requiere una acción por parte del contribuyente?,
3feefc40-f428-11ee-9ae3-01bf1558124b,¿Qué define el artículo 35 de la Ley del IRPF?,
3ff3ee30-f43c-11ee-9ae3-01bf1558124b,¿Qué hay que pagar si se compra por un precio inferior al valor catastral o de referencia?,
3ff45370-f428-11ee-9ae3-01bf1558124b,¿En qué tipo de transmisiones se aplican los valores definidos en el artículo 35 de la LIRPF?,
3ff9ba90-f43c-11ee-9ae3-01bf1558124b,¿Quién debe abonar el impuesto en caso de que el inmueble se venda por debajo del valor catastral?,
3ffe1cd0-f43b-11ee-9ae3-01bf1558124b,¿Qué limitaciones se establecen en la Ley 29/1994 respecto a la tácita reconducción de los contratos de alquiler?,
400877b0-f428-11ee-9ae3-01bf1558124b,¿El artículo 35 de la LIRPF se aplica a transmisiones gratuitas o a título oneroso?,
40130120-3bc8-11ef-bb03-5130cd4c5180,puedo pedir al inquilino que pague un seguro en lugar de la fianza?,
40132610-f428-11ee-9ae3-01bf1558124b,¿Qué aspectos concretos del proceso de transmisión aborda el artículo 35 de la LIRPF?,
402166d0-f43c-11ee-9ae3-01bf1558124b,¿A qué impuesto se refiere el texto cuando se vende un inmueble por un valor inferior al catastral?,
40333130-f428-11ee-9ae3-01bf1558124b,¿Está limitado el alcance del artículo 35 de la LIRPF a algún tipo específico de bienes o derechos?,
40367010-f429-11ee-9ae3-01bf1558124b,¿El comprador de un inmueble es responsable del pago del IBI atrasado?,
40392f30-f429-11ee-9ae3-01bf1558124b,¿Qué tipo de responsabilidad adquiere el comprador de un inmueble respecto al pago de deudas tributarias según el artículo 41?,
405b4610-f43d-11ee-9ae3-01bf1558124b,¿Qué es el redondeo del tipo de interés de una hipoteca? ,
4060eb60-f43d-11ee-9ae3-01bf1558124b,¿Cómo se redondea el tipo de interés de una hipoteca? ,
40623b00-f429-11ee-9ae3-01bf1558124b,¿Hasta qué punto se extiende la responsabilidad del adquiriente de un inmueble en relación con la deuda tributaria?,
4063c1a0-f429-11ee-9ae3-01bf1558124b,¿La responsabilidad del comprador de un inmueble incluye las sanciones impuestas al deudor principal?,
409028d0-f429-11ee-9ae3-01bf1558124b,¿La responsabilidad del adquiriente de un inmueble se limita a las deudas tributarias exigidas en qué periodo?,
40aae750-f42a-11ee-9ae3-01bf1558124b,Qué significa anejo inseparable?,
40abd1b0-f42a-11ee-9ae3-01bf1558124b,Qué es un anejo inseparable?,
40cfdf00-f42b-11ee-9ae3-01bf1558124b,¿A quién hay que pedir el certificado de deudas de la comunidad?,
40d37160-f43f-11ee-9ae3-01bf1558124b,"¿Qué pasa si mi casero vende mi edificio entero, incluyendo mi apartamento? ",
40dd5c70-f43f-11ee-9ae3-01bf1558124b,¿Cómo afecta la venta de un edificio completo al contrato de alquiler de mi apartamento? ,
40dfbd80-f42b-11ee-9ae3-01bf1558124b,¿Cómo se pide un certificado de deudas de la comunidad?,
40fa0c30-f43f-11ee-9ae3-01bf1558124b,¿Qué opciones tengo si mi casero vende el edificio donde vivo?,
40fede40-f42b-11ee-9ae3-01bf1558124b,¿Quién expide el certificado de deudas de la comunidad de propietarios?,
410a9e10-f42b-11ee-9ae3-01bf1558124b,¿Es posible solicitar el certificado de deudas de la comunidad de propietarios de forma presencial?,
41119d90-f418-11ee-9ae3-01bf1558124b,¿Puede el arrendatario subarrendar todo o parte del piso arrendado?,
4113d5c0-f43f-11ee-9ae3-01bf1558124b,¿En qué casos no habrá lugar a los derechos de tanteo o retracto?,
4116b690-f42c-11ee-9ae3-01bf1558124b,¿De qué depende la pérdida del valor de reemplazamiento bruto de un bien?,
4117ef10-f42c-11ee-9ae3-01bf1558124b,¿Qué es la depreciación física?,
412397c0-f440-11ee-9ae3-01bf1558124b,Qué clases de anejos hay?,
412bd520-f440-11ee-9ae3-01bf1558124b,Qué clases de anejos existen?,
412e2ba0-f42b-11ee-9ae3-01bf1558124b,¿Qué documento se debe presentar para solicitar el certificado de deudas con la comunidad de propietarios?,
41428180-f42c-11ee-9ae3-01bf1558124b,¿La antigüedad de un bien afecta su depreciación física?,
41499650-f440-11ee-9ae3-01bf1558124b,Qué clases de anexos hay?,
414b1bd0-0208-11ef-b4cc-99d0672fdcf4,Quiero comprar un piso. Es una herencia. Los herederos no han querido aceptar la herencia porque tiene deudas en IbI y la comunidad. Como debo de proceder?,
414c1e70-f42c-11ee-9ae3-01bf1558124b,¿Qué factores influyen en la depreciación física de un bien?,
41540ec0-0956-11ef-b68a-97637664f329,Un propietario de varias viviendas en un mismo edificio: ¿tiene tantos votos como número de propiedades?,
4158c340-f419-11ee-9ae3-01bf1558124b,¿es posible solicitar la división del recibo del IBI para pagar solo mi parte?,
41619ce0-f419-11ee-9ae3-01bf1558124b,¿Se puede dividir el recibo del IBI para pagar solo mi parte?,
41694df0-f42d-11ee-9ae3-01bf1558124b,¿Qué han decidido muchos Juzgados y Tribunales respecto a los laudos arbitrales de equidad en materia de arrendamiento?,
416a5f60-f42d-11ee-9ae3-01bf1558124b,¿Qué controversias ha generado el 'arbitraje en equidad' en materia de arrendamientos?,
416e9a90-f42c-11ee-9ae3-01bf1558124b,¿El estado de conservación es un factor en la depreciación física de un bien?,
417a74e0-f441-11ee-9ae3-01bf1558124b,¿En qué situaciones necesito el certificado de empadronamiento? ,
417da930-f441-11ee-9ae3-01bf1558124b,¿Cuáles son los trámites o entidades que pueden requerir el certificado de empadronamiento,
41848e30-f419-11ee-9ae3-01bf1558124b,¿Si hay varios propietarios de un bien se puede dividir el recibo del IBI para pagar cada uno su  parte?,
4185bbf0-2256-11ef-8122-7be37c204bdf,"¿En qué consiste la ratificación de una escritura?
",
418805e0-2256-11ef-8122-7be37c204bdf,"¿Para qué sirve la escritura de ratificación?







",
418e8930-f42d-11ee-9ae3-01bf1558124b,¿Por qué razón algunos laudos arbitrales de equidad en materia de arrendamiento no son ejecutados por los Juzgados y Tribunales?,
4191c6a0-390f-11ef-bb03-5130cd4c5180,"Hola, Mike. Comprar un piso que está alquilado es válido para la golden visa?",
41a50750-f441-11ee-9ae3-01bf1558124b,¿Cuánto tiempo es válido el certificado de empadronamiento?,
41a5b550-f41a-11ee-9ae3-01bf1558124b,"¿Qué pasa con los derechos de superficie en terrenos públicos para la construcción de viviendas protegidas en Canarias?
",
41a69fb0-f41a-11ee-9ae3-01bf1558124b,"¿Cómo afecta la nueva ley de vivienda de Canarias a los propietarios de terrenos públicos destinados a otros usos?
",
41a862b0-f441-11ee-9ae3-01bf1558124b,¿Cómo puedo solicitar el certificado de empadronamiento?,
41ac2fb0-2256-11ef-8122-7be37c204bdf,"¿Es la ratificación la mejor forma de que un tercero realice un acto o negocio jurídico en nombre de otro?









",
41b41f00-4ff5-11ef-ab05-2dc3854e36cd,¿Cómo tributa la vivienda vacacional?,
41b70350-f42e-11ee-9ae3-01bf1558124b,¿Qué es el Sepblac?,
41be7e80-480e-11ef-94be-93fce01c5ef4,Puedo pactar una renta por tramos de en un contrato de vivienda?,
41c0b030-f442-11ee-9ae3-01bf1558124b,¿Qué pasa si el arrendador entra a mi piso alquilado?,
41c3e480-f442-11ee-9ae3-01bf1558124b,¿Cuál es la pena de prisión por allanamiento de morada según el artículo 202 del Código Penal?,
41c9ef10-f42e-11ee-9ae3-01bf1558124b,¿Para qué sirve el sepblac?,
41cbc930-f441-11ee-9ae3-01bf1558124b,¿Para qué sirve el certificado de empadronamiento?,
41ce7300-f41a-11ee-9ae3-01bf1558124b,"¿Qué implica la recalificación de locales comerciales a uso residencial en Canarias?
 ",
41d560c0-f42e-11ee-9ae3-01bf1558124b,¿Qué significa sepblac?,
41d72590-f41a-11ee-9ae3-01bf1558124b,"¿Qué impacto puede tener el cambio de uso de parcelas a residencial en Canarias?
",
41d7d390-2256-11ef-8122-7be37c204bdf,"¿Qué peligros entraña la ratificación?




",
41e3e180-2256-11ef-8122-7be37c204bdf,"¿La actuación del mandatario verbal, para su posterior ratificación, debe ser aceptada obligatoriamente por las partes?


",
41e6aec0-f442-11ee-9ae3-01bf1558124b,¿Qué incremento de pena existe si el allanamiento de morada se ejecuta con violencia o intimidación?,
41ed8c90-f442-11ee-9ae3-01bf1558124b,¿Qué tipo de pruebas puede presentar el arrendatario para demostrar el allanamiento de morada?,
41f3d550-f41a-11ee-9ae3-01bf1558124b,que nuevas medidas sobre vivienda hay en canarias?,
41f60820-f42e-11ee-9ae3-01bf1558124b,¿El Sepblac opera en más de un territorio nacional?,
41f67d50-f42e-11ee-9ae3-01bf1558124b,¿Cuál es la función del Sepblac como Autoridad Supervisora?,
4201d280-f42f-11ee-9ae3-01bf1558124b,"¿Bajo qué condiciones se pueden deducir las cantidades soportadas en concepto de tributos, tasas y recargos?",
42057c00-f42f-11ee-9ae3-01bf1558124b,¿Qué tributos se pueden deducir en el IRPF en el alquiler de inmuebles?,
420740d0-f41b-11ee-9ae3-01bf1558124b,¿Qué condiciones deben cumplirse para que se produzca la tácita reconducción en un contrato de arrendamiento?,
4207ab70-f41a-11ee-9ae3-01bf1558124b,cuales son las novedades sobre vivienda en canarias?,
420c49e0-f41b-11ee-9ae3-01bf1558124b,¿Cuándo se considera que hay tácita reconducción en un contrato de alquiler?,
420cad50-f442-11ee-9ae3-01bf1558124b,¿Qué acción legal puede tomar el arrendatario si el arrendador entra sin permiso en su casa alquilada?,
421551c0-2256-11ef-8122-7be37c204bdf,"¿La actuación del mandatario verbal, para su posterior ratificación, debe ser aceptada obligatoriamente por el Notario cuando así lo quieran las partes?





",
422e12a0-f42f-11ee-9ae3-01bf1558124b,¿Qué ejemplo de tasas se pueden deducir en el IRPF por el alquiler de inmuebles?,
42322160-f41b-11ee-9ae3-01bf1558124b,¿Cómo se determina que ha ocurrido la tácita reconducción entre arrendador e inquilino?,
4232a680-f42f-11ee-9ae3-01bf1558124b,¿Qué tipo de tributos no son deducibles en el IRPF para el alquiler de inmuebles?,
42396d30-f443-11ee-9ae3-01bf1558124b,¿Durante qué periodo se puede presentar la solicitud para descalificar una vivienda?,
423d07a0-0e16-11ef-b481-dd4828a104be,Se puede suspender un contrato de alquiler si se tienen que hacer obras de conservación en el piso?,
423d16b0-f443-11ee-9ae3-01bf1558124b,¿Cuándo se puede presentar la solicitud?,
42400b40-2256-11ef-8122-7be37c204bdf,"¿Quién puede actuar como mandatario verbal?


",
424083d0-f41c-11ee-9ae3-01bf1558124b,¿Qué establece el artículo 19.3 de la LPH respecto a la firma del acta cuando los nuevos cargos no comparecen?,
4242c330-f41b-11ee-9ae3-01bf1558124b,¿En qué momento se activa la tácita reconducción en un contrato de alquiler?,
42514950-2256-11ef-8122-7be37c204bdf,"¿Quién puede otorgar una escritura de ratificación?


",
4256ead0-f444-11ee-9ae3-01bf1558124b,¿Cómo sacar certificado literal por internet?,
42582350-f444-11ee-9ae3-01bf1558124b,¿Cuál es la dirección web para iniciar el trámite de un certificado literal?,
4258e340-f41b-11ee-9ae3-01bf1558124b,¿Qué implica que la relación entre arrendador e inquilino entre en tácita reconducción?,
425c0070-f42f-11ee-9ae3-01bf1558124b,¿Qué sucede si el arrendatario es quien satisface los tributos en virtud del contrato de arrendamiento?,
425d81b0-f41c-11ee-9ae3-01bf1558124b,¿Quién debe firmar la primera acta si los cargos de presidente y secretario recién elegidos no están presentes?,
4263b180-f443-11ee-9ae3-01bf1558124b,¿Qué documento determina el periodo legal de protección para presentar la solicitud de descalificación?,
426793d0-f41c-11ee-9ae3-01bf1558124b,"Cuando se nombran los cargos de presidente y secretario en la junta general ordinaria de propietarios, y alguno de ellos no comparece, ¿qué se debe hacer, si el acta ya está cerrada o se ha firmado por los cargos salientes?",
426a4860-f41b-11ee-9ae3-01bf1558124b,¿Cuánto tiempo tiene el inquilino para devolver las llaves después de finalizar el contrato de arrendamiento?,
426c1000-2706-11ef-8122-7be37c204bdf,como puedo inscribir un trastero?,
426ecfb0-f430-11ee-9ae3-01bf1558124b,¿Qué es una vivienda secundaria?,
4272dd10-160b-11ef-9dd0-2f00890c214c,La instalación de un ascensor en un edificio de viviendas ¿se considera obra de rehabilitación?,
42737750-2256-11ef-8122-7be37c204bdf,"¿Qué será objeto de ratificación?


",
427a4160-f430-11ee-9ae3-01bf1558124b,¿Qué se considera segunda residencia?,
427dd3c0-f444-11ee-9ae3-01bf1558124b,¿En qué sección de la página web del Ministerio de Justicia se encuentra la opción para solicitar un certificado?,
427ee1d0-f41b-11ee-9ae3-01bf1558124b,¿Qué sucede si el arrendador no solicita la devolución de la vivienda en los primeros 15 días después de terminar el contrato de arrendamiento?,
4282e0a0-2256-11ef-8122-7be37c204bdf,"¿Cómo funciona en la práctica la ratificación entre Notarios?





",
4285f140-f41c-11ee-9ae3-01bf1558124b,"En caso de que el presidente saliente se niegue a firmar el acta, ¿puede el nuevo presidente firmarla?",
42918a00-f41c-11ee-9ae3-01bf1558124b,¿Cuándo comienza sus funciones el nuevo presidente si no ha asistido a la junta?,
4291e810-f430-11ee-9ae3-01bf1558124b,¿Cómo se utiliza una vivienda secundaria?,
4293a250-f41b-11ee-9ae3-01bf1558124b,¿Bajo qué condiciones se considera que hay tácita reconducción en un contrato de arrendamiento de vivienda o local?,
429a4c80-f430-11ee-9ae3-01bf1558124b,¿Cuál es la vivienda secundaria o segunda residencia?,
429ca100-f431-11ee-9ae3-01bf1558124b,¿Cuál es el tramo autonómico en Cataluña para desgravar hipoteca en la declaración de la renta o IRPF?,
